Materials,Predictions,Experiments,First ionization energy difference,Pauling electronegativity difference,Average lattice size,Lattice size difference,Fermi level difference
(BeMgLaCeSm)B6,Single,--,22.47178856,13.89117167,4.1248,0.595899593,31.42407033
(BeMgLaCeEu)B6,Single,--,22.39688529,13.62677843,4.1318,0.648952744,36.29689524
(BeMgLaCeGd)B6,Single,--,21.24402197,13.62677843,4.1216,0.633727784,31.31748398
(BeMgLaCeYb)B6,Single,--,21.04208484,14.75608131,4.126,0.59168956,36.76736043
(BeMgLaPrNd)B6,Single,--,23.01595813,14.08545349,4.13,0.616173999,29.94417463
(BeMgLaPrSm)B6,Single,--,22.67390544,13.74970264,4.127,0.622308674,29.95556496
(BeMgLaPrEu)B6,Single,--,22.599781,13.47906889,4.134,0.659628206,34.09315018
(BeMgLaPrGd)B6,Single,--,21.4605861,13.47906889,4.1238,0.664878076,29.94407124
(BeMgLaPrYb)B6,Single,--,21.26148263,14.62987556,4.1282,0.615756926,34.55315394
(BeMgLaNdSm)B6,Single,--,22.51333985,13.61506777,4.125,0.597564693,29.94622991
(BeMgLaNdEu)B6,Single,--,22.43859898,13.33814773,4.132,0.649210095,34.05258164
(BeMgLaNdGd)B6,Single,--,21.28859062,13.33814773,4.1218,0.635885336,29.93824583
(BeMgLaNdDy)B6,Single,--,21.74950537,13.19087352,4.1202,0.667932975,29.93625853
(BeMgLaNdYb)B6,Single,--,21.0872466,14.51048131,4.1262,0.593128285,34.51184502
(BeMgLaSmEu)B6,Single,--,22.08613507,12.95748185,4.129,0.660426981,33.94005704
(BeMgLaSmGd)B6,Single,--,20.91122317,12.95748185,4.1188,0.618879051,29.94596103
(BeMgLaSmYb)B6,Single,--,20.70468368,14.19408327,4.1232,0.588184183,34.39657611
(BeMgLaEuYb)B6,Single,--,20.62137731,13.9419899,4.1302,0.652087265,37.01103609
(BeMgLaGdYb)B6,Single,--,19.31710238,13.9419899,4.12,0.621662547,34.51041809
(BeMgLaTbYb)B6,Single,--,19.84572305,15.02852132,4.1188,0.643533272,34.50467645
(BeMgCePrNd)B6,Single,--,23.12687336,13.78086416,4.1232,0.440150324,27.04033956
(BeMgCePrSm)B6,Single,--,22.78676887,13.43123543,4.1202,0.420772447,26.95620871
(BeMgCePrEu)B6,Single,--,22.71308336,13.14732908,4.1272,0.530709062,30.49303433
(BeMgCePrGd)B6,Single,--,21.58161085,13.14732908,4.117,0.45389589,27.03920353
(BeMgCePrTb)B6,Single,--,22.03450206,14.34420906,4.1158,0.478933022,27.03464979
(BeMgCePrDy)B6,Single,--,22.03450206,12.99570459,4.1154,0.488548393,27.01267211
(BeMgCePrHo)B6,Single,--,21.84862038,12.93137434,4.1146,0.509474171,26.98310742
(BeMgCePrEr)B6,Single,--,21.66645864,12.87475576,4.114,0.526519808,26.98633439
(BeMgCePrTm)B6,Single,--,21.51453676,12.8258762,4.1126,0.570166497,26.97790437
(BeMgCePrYb)B6,Single,--,21.38411412,14.34420906,4.1214,0.422660486,30.95586294
(BeMgCePrLu)B6,Single,--,23.4269854,12.7513786,4.1114,0.611190103,26.97090599
(BeMgCeNdSm)B6,Single,--,22.62710504,13.2914335,4.1182,0.361278518,26.91632979
(BeMgCeNdEu)B6,Single,--,22.5528109,13.00090286,4.1252,0.501834838,30.41179864
(BeMgCeNdGd)B6,Single,--,21.41066515,13.00090286,4.115,0.38973162,27.0041491
(BeMgCeNdTb)B6,Single,--,21.86817243,14.22044266,4.1138,0.415211813,26.99938489
(BeMgCeNdDy)B6,Single,--,21.86817243,12.84505551,4.1134,0.425153931,26.97633125
(BeMgCeNdHo)B6,Single,--,21.68046282,12.77868849,4.1126,0.446929543,26.9451064
(BeMgCeNdEr)B6,Single,--,21.49642181,12.72009001,4.112,0.464742381,26.9485303
(BeMgCeNdTm)B6,Single,--,21.34285591,12.66929242,4.1106,0.510433926,26.9395755
(BeMgCeNdYb)B6,Single,--,21.21095742,14.22044266,4.1194,0.367385239,30.87384191
(BeMgCeNdLu)B6,Single,--,23.27227913,12.59116304,4.1094,0.553329284,26.93211323
(BeMgCeSmEu)B6,Single,--,22.20242681,12.60392233,4.1222,0.492258267,30.16219641
(BeMgCeSmGd)B6,Single,--,21.03570428,12.60392233,4.112,0.325548648,26.91496625
(BeMgCeSmTb)B6,Single,--,21.50387329,13.89117167,4.1108,0.349620399,26.90949016
(BeMgCeSmDy)B6,Single,--,21.50387329,12.43516152,4.1104,0.359404152,26.88279566
(BeMgCeSmHo)B6,Single,--,21.31194796,12.36252528,4.1096,0.381217754,26.84594768
(BeMgCeSmEr)B6,Single,--,21.12356433,12.29780479,4.109,0.399301909,26.85003893
(BeMgCeSmTm)B6,Single,--,20.9661921,12.24104841,4.1076,0.446147091,26.83930553
(BeMgCeSmYb)B6,Single,--,20.83087045,13.89117167,4.1164,0.323599763,30.62124973
(BeMgCeSmLu)B6,Single,--,22.93461342,12.15155127,4.1064,0.490345332,26.83027044
(BeMgCeEuGd)B6,Single,--,20.95412717,12.27333555,4.119,0.528117521,30.40893634
(BeMgCeEuTb)B6,Single,--,21.42472082,13.62677843,4.1178,0.552371388,30.39737704
(BeMgCeEuDy)B6,Single,--,21.42472082,12.09148205,4.1174,0.561574868,30.33939514
(BeMgCeEuHo)B6,Single,--,21.23183799,12.01242396,4.1166,0.581505463,30.25363586
(BeMgCeEuEr)B6,Single,--,21.04246639,11.94138753,4.116,0.597687391,30.26357015
(BeMgCeEuYb)B6,Single,--,20.74812379,13.62677843,4.1234,0.490966325,32.10182653
(BeMgCeEuLu)B6,Single,--,22.86147644,11.77698807,4.1134,0.678022635,30.21435245
(BeMgCeGdTb)B6,Single,--,20.1960607,13.62677843,4.1076,0.339995915,26.99818749
(BeMgCeGdDy)B6,Single,--,20.1960607,12.09148205,4.1072,0.347888023,26.97509512
(BeMgCeGdHo)B6,Single,--,19.98583364,12.01242396,4.1064,0.366288636,26.9438105
(BeMgCeGdEr)B6,Single,--,19.77845555,11.94138753,4.1058,0.382129839,26.94724148
(BeMgCeGdTm)B6,Single,--,19.60431037,11.87843802,4.1044,0.424690743,26.93826779
(BeMgCeGdYb)B6,Single,--,19.45380022,13.62677843,4.1132,0.345332703,30.87095053
(BeMgCeGdLu)B6,Single,--,21.73959316,11.77698807,4.1032,0.466096046,26.93078881
(BeMgCeTbDy)B6,Single,--,20.69130414,13.48747394,4.106,0.36123714,26.9701356
(BeMgCeTbHo)B6,Single,--,20.48871306,13.42904931,4.1052,0.377499184,26.93860863
(BeMgCeTbEr)B6,Single,--,20.28928882,13.37814685,4.1046,0.391811343,26.94206837
(BeMgCeTbTm)B6,Single,--,20.1221924,13.33477992,4.1032,0.431143388,26.93301806
(BeMgCeTbYb)B6,Single,--,19.9780862,14.75608131,4.112,0.37041698,30.85927281
(BeMgCeTbLu)B6,Single,--,22.18834438,13.27064628,4.102,0.470192626,26.92547134
(BeMgCeDyHo)B6,Single,--,20.48871306,11.81757457,4.1048,0.383153445,26.91331694
(BeMgCeDyEr)B6,Single,--,20.28928882,11.74227942,4.1042,0.396907416,26.91692373
(BeMgCeDyTm)B6,Single,--,20.1221924,11.67512672,4.1028,0.435026061,26.90748152
(BeMgCeDyYb)B6,Single,--,19.9780862,13.48747394,4.1116,0.380410834,30.8006707
(BeMgCeDyLu)B6,Single,--,22.18834438,11.56548167,4.1016,0.473162062,26.89958832
(BeMgCeHoEr)B6,Single,--,20.08058285,11.65464762,4.1034,0.409706598,26.88247047
(BeMgCeHoTm)B6,Single,--,19.91072831,11.58538542,4.102,0.445263776,26.87242289
(BeMgCeHoYb)B6,Single,--,19.76412002,13.42904931,4.1108,0.402493293,30.71390454
(BeMgCeHoLu)B6,Single,--,22.00410351,11.47160116,4.1008,0.481426558,26.86399437
(BeMgCeErTm)B6,Single,--,19.7020576,11.50373279,4.1014,0.454995603,26.87630173
(BeMgCeErYb)B6,Single,--,19.55283115,13.37814685,4.1102,0.420671982,30.72396151
(BeMgCeErLu)B6,Single,--,21.82362676,11.38579445,4.1002,0.489582547,26.86793675
(BeMgCeTmYb)B6,Single,--,19.37520613,13.33477992,4.1088,0.467492492,30.69730353
(BeMgCeTmLu)B6,Single,--,21.67317729,11.30816478,4.0988,0.514640261,26.85760016
(BeMgCeYbLu)B6,Single,--,21.54407508,13.27064628,4.1076,0.511502424,30.67411886
(BeMgPrNdSm)B6,Single,--,22.82767537,13.13958196,4.1204,0.424431652,22.58108554
(BeMgPrNdEu)B6,Single,--,22.7541467,12.84213105,4.1274,0.532053195,24.4664783
(BeMgPrNdGd)B6,Single,--,21.6254289,12.84213105,4.1172,0.458117196,22.89235487
(BeMgPrNdTb)B6,Single,--,22.0771276,14.08545349,4.116,0.483228762,22.87781354
(BeMgPrNdDy)B6,Single,--,22.0771276,12.68189352,4.1156,0.492856056,22.80481443
(BeMgPrNdHo)B6,Single,--,21.89171792,12.61341664,4.1148,0.513789942,22.69665849
(BeMgPrNdEr)B6,Single,--,21.71004174,12.55277285,4.1142,0.530830147,22.70919875
(BeMgPrNdTm)B6,Single,--,21.55854492,12.5,4.1128,0.574436152,22.67595626
(BeMgPrNdYb)B6,Single,--,21.42850413,14.08545349,4.1216,0.42596965,24.92689541
(BeMgPrNdLu)B6,Single,--,23.46661519,12.41815042,4.1116,0.615404326,22.64703989
(BeMgPrSmEu)B6,Single,--,22.40732834,12.43688679,4.1244,0.5304491,23.86485073
(BeMgPrSmGd)B6,Single,--,21.2545875,12.43688679,4.1142,0.414601858,22.57716005
(BeMgPrSmTb)B6,Single,--,21.71670537,13.74970264,4.113,0.437366532,22.56129907
(BeMgPrSmDy)B6,Single,--,21.71670537,12.26338554,4.1126,0.446400068,22.48153691
(BeMgPrSmHo)B6,Single,--,21.5271756,12.18847113,4.1118,0.46639111,22.36289174
(BeMgPrSmEr)B6,Single,--,21.34125573,12.12154296,4.1112,0.482911636,22.37667959
(BeMgPrSmTm)B6,Single,--,21.18603947,12.06265594,4.1098,0.525798269,22.34011049
(BeMgPrSmYb)B6,Single,--,21.0526537,13.74970264,4.1186,0.398844446,24.3230635
(BeMgPrSmLu)B6,Single,--,23.13223889,11.96915291,4.1086,0.566554469,22.30824817
(BeMgPrEuGd)B6,Single,--,21.17394027,12.09828142,4.1212,0.571207493,24.4599121
(BeMgPrEuTb)B6,Single,--,21.63842714,13.47906889,4.12,0.596317287,24.43332825
(BeMgPrEuDy)B6,Single,--,21.63842714,11.9113245,4.1196,0.605708209,24.29829713
(BeMgPrEuHo)B6,Single,--,21.44796178,11.82981177,4.1188,0.625887668,24.09285467
(BeMgPrEuEr)B6,Single,--,21.26107664,11.75639604,4.1182,0.642159572,24.11703673
(BeMgPrEuTm)B6,Single,--,21.10501294,11.69115021,4.1168,0.683497625,24.0527092
(BeMgPrEuYb)B6,Single,--,20.97086387,13.47906889,4.1256,0.526291185,22.55428907
(BeMgPrEuLu)B6,Single,--,23.05984226,11.58538542,4.1156,0.722196486,23.99614865
(BeMgPrGdTb)B6,Single,--,20.42517645,13.47906889,4.1098,0.439435017,22.87419604
(BeMgPrGdDy)B6,Single,--,20.42517645,11.9113245,4.1094,0.446747681,22.8011255
(BeMgPrGdHo)B6,Single,--,20.21777299,11.82981177,4.1086,0.463493866,22.69285887
(BeMgPrGdEr)B6,Single,--,20.01330481,11.75639604,4.108,0.47776321,22.70541229
(BeMgPrGdTm)B6,Single,--,19.84171051,11.69115021,4.1066,0.516012369,22.67213472
(BeMgPrGdYb)B6,Single,--,19.69349401,13.47906889,4.1154,0.426611388,24.92030946
(BeMgPrGdLu)B6,Single,--,21.9509368,11.58538542,4.1054,0.553439749,22.64318729
(BeMgPrTbDy)B6,Single,--,20.91373862,13.33580385,4.1082,0.460666851,22.78622397
(BeMgPrTbHo)B6,Single,--,20.71379061,13.27547345,4.1074,0.47574443,22.67750841
(BeMgPrTbEr)B6,Single,--,20.51708741,13.22272096,4.1068,0.488795744,22.6901152
(BeMgPrTbYb)B6,Single,--,20.21040899,14.62987556,4.1142,0.450653004,24.89364477
(BeMgPrTbLu)B6,Single,--,22.39407587,13.11004619,4.1042,0.559744351,22.62762192
(BeMgPrDyHo)B6,Single,--,20.71379061,11.62949843,4.107,0.481340688,22.60036329
(BeMgPrDyEr)B6,Single,--,20.51708741,11.55170754,4.1064,0.493960253,22.61324362
(BeMgPrDyTm)B6,Single,--,20.35237408,11.48214521,4.105,0.52857311,22.57909442
(BeMgPrDyYb)B6,Single,--,20.21040899,13.33580385,4.1138,0.460039759,24.75818096
(BeMgPrDyLu)B6,Single,--,22.39407587,11.3679712,4.1038,0.563182945,22.54937529
(BeMgPrHoEr)B6,Single,--,20.31116894,11.46138557,4.1056,0.506390842,22.49908399
(BeMgPrHoTm)B6,Single,--,20.14376294,11.38965708,4.1042,0.538996218,22.46380336
(BeMgPrHoYb)B6,Single,--,19.99935517,13.27547345,4.113,0.480638514,24.55200401
(BeMgPrHoLu)B6,Single,--,22.21205734,11.27123584,4.103,0.571999236,22.43308232
(BeMgPrErTm)B6,Single,--,19.93803297,11.30533727,4.1036,0.548510211,22.47719214
(BeMgPrErYb)B6,Single,--,19.79106947,13.22272096,4.1124,0.497536573,24.57627762
(BeMgPrErLu)B6,Single,--,22.03386537,11.18265407,4.1024,0.580250617,22.44659029
(BeMgPrTmLu)B6,Single,--,21.8854148,11.10233933,4.101,0.604612553,22.41076753
(BeMgPrYbLu)B6,Single,--,21.75810729,13.11004619,4.1098,0.582223612,24.45491738
(BeMgNdSmEu)B6,Single,--,22.2445587,12.27659384,4.1224,0.494904927,23.66067031
(BeMgNdSmGd)B6,Single,--,21.08075683,12.27659384,4.1122,0.333217122,22.46306283
(BeMgNdSmTb)B6,Single,--,21.54766063,13.61506777,4.111,0.357171585,22.44677713
(BeMgNdSmDy)B6,Single,--,21.54766063,12.09828142,4.1106,0.366883521,22.36483833
(BeMgNdSmHo)B6,Single,--,21.35623596,12.02104759,4.1098,0.388521751,22.24281739
(BeMgNdSmEr)B6,Single,--,21.16836754,11.95186691,4.1092,0.406456139,22.25700675
(BeMgNdSmTm)B6,Single,--,21.01144641,11.89080107,4.1078,0.45292798,22.21936707
(BeMgNdSmYb)B6,Single,--,20.87653004,13.61506777,4.1166,0.329726075,24.11844897
(BeMgNdSmLu)B6,Single,--,22.97522894,11.79318697,4.1066,0.496809056,22.18655672
(BeMgNdEuGd)B6,Single,--,20.9993738,11.92987797,4.1192,0.531296242,24.27142451
(BeMgNdEuTb)B6,Single,--,21.46869057,13.33814773,4.118,0.555665556,24.24417184
(BeMgNdEuDy)B6,Single,--,21.46869057,11.73773366,4.1176,0.564898644,24.10569952
(BeMgNdEuHo)B6,Single,--,21.27631299,11.65371812,4.1168,0.584876747,23.89487384
(BeMgNdEuEr)B6,Single,--,21.08746137,11.57787118,4.1162,0.60108516,23.91969919
(BeMgNdEuTm)B6,Single,--,20.92967702,11.51027373,4.1148,0.642506359,23.85365455
(BeMgNdEuYb)B6,Single,--,20.79398314,13.33814773,4.1236,0.493332471,22.1851818
(BeMgNdEuLu)B6,Single,--,22.90224633,11.40007477,4.1136,0.681467277,23.79556847
(BeMgNdGdTb)B6,Single,--,20.24325087,13.33814773,4.1078,0.34885796,22.76882906
(BeMgNdGdDy)B6,Single,--,20.24325087,11.73773366,4.1074,0.356687862,22.69373365
(BeMgNdGdHo)B6,Single,--,20.03361442,11.65371812,4.1066,0.374911202,22.58232939
(BeMgNdGdEr)B6,Single,--,19.82684537,11.57787118,4.106,0.390585878,22.59525581
(BeMgNdGdTm)B6,Single,--,19.65323439,11.51027373,4.1046,0.432700644,22.56098376
(BeMgNdGdYb)B6,Single,--,19.50320483,13.33814773,4.1134,0.35216257,24.73132152
(BeMgNdGdLu)B6,Single,--,21.78307328,11.40007477,4.1034,0.473707338,22.53115595
(BeMgNdTbDy)B6,Single,--,20.73709669,13.19087352,4.1062,0.370107842,22.67842916
(BeMgNdTbHo)B6,Single,--,20.53505825,13.12860787,4.1054,0.386243964,22.56656586
(BeMgNdTbEr)B6,Single,--,20.33620329,13.07397265,4.1048,0.400422546,22.57954686
(BeMgNdTbTm)B6,Single,--,20.16960574,13.02698991,4.1034,0.439364082,22.54512929
(BeMgNdTbYb)B6,Single,--,20.02594799,14.51048131,4.1122,0.377170293,24.70399084
(BeMgNdTbLu)B6,Single,--,22.2306514,12.95600753,4.1022,0.478041086,22.51517264
(BeMgNdDyHo)B6,Single,--,20.53505825,11.44784185,4.105,0.391894325,22.48730418
(BeMgNdDyEr)B6,Single,--,20.33620329,11.36749806,4.1044,0.405528667,22.50056495
(BeMgNdDyTm)B6,Single,--,20.16960574,11.29546552,4.103,0.44328316,22.46540142
(BeMgNdDyYb)B6,Single,--,20.02594799,13.19087352,4.1118,0.387112364,24.5651004
(BeMgNdDyLu)B6,Single,--,22.2306514,11.17663273,4.1018,0.481062148,22.43478427
(BeMgNdHoEr)B6,Single,--,20.12808034,11.2744272,4.1036,0.418293226,22.38313365
(BeMgNdHoTm)B6,Single,--,19.95873844,11.20016906,4.1022,0.453546282,22.3468126
(BeMgNdHoYb)B6,Single,--,19.81259113,13.12860787,4.111,0.409064909,24.353563
(BeMgNdHoLu)B6,Single,--,22.04687485,11.07697551,4.101,0.489389854,22.31517033
(BeMgNdErTm)B6,Single,--,19.75068327,11.11311659,4.1016,0.463259523,22.36059355
(BeMgNdErYb)B6,Single,--,19.60193094,13.07397265,4.1104,0.42713033,24.37847718
(BeMgNdErLu)B6,Single,--,21.86687576,10.98554759,4.1004,0.497560255,22.32907325
(BeMgNdTmYb)B6,Single,--,19.42485767,13.02698991,4.109,0.473662327,24.31219309
(BeMgNdTmLu)B6,Single,--,21.71684441,10.90247307,4.099,0.52255714,22.29219744
(BeMgNdYbLu)B6,Single,--,21.58811783,12.95600753,4.1078,0.51742165,24.25388799
(BeMgSmEuGd)B6,Single,--,20.61610417,11.46658114,4.1162,0.501521867,23.65336392
(BeMgSmEuTb)B6,Single,--,21.09658294,12.95748185,4.115,0.523241129,23.62377523
(BeMgSmEuDy)B6,Single,--,21.09658294,11.25846915,4.1146,0.531712504,23.47327529
(BeMgSmEuHo)B6,Single,--,20.89979274,11.16669908,4.1138,0.550337595,23.24360568
(BeMgSmEuEr)B6,Single,--,20.70639438,11.08328537,4.1132,0.56567014,23.27068469
(BeMgSmEuTm)B6,Single,--,20.54462398,11.00833466,4.1118,0.605452099,23.19862333
(BeMgSmEuYb)B6,Single,--,20.40534493,12.95748185,4.1206,0.477685182,20.91632492
(BeMgSmEuLu)B6,Single,--,22.55797304,10.88416871,4.1106,0.643383642,23.13518877
(BeMgSmGdTb)B6,Single,--,19.84302047,12.95748185,4.1048,0.223491424,22.44272781
(BeMgSmGdDy)B6,Single,--,19.84302047,11.25846915,4.1044,0.232469748,22.36071043
(BeMgSmGdHo)B6,Single,--,19.62821717,11.16669908,4.1036,0.253997743,22.23856756
(BeMgSmGdEr)B6,Single,--,19.41611364,11.08328537,4.103,0.272709739,22.25277142
(BeMgSmGdTm)B6,Single,--,19.23781796,11.00833466,4.1016,0.322563593,22.21509307
(BeMgSmGdYb)B6,Single,--,19.08356916,12.95748185,4.1104,0.268981607,24.11112597
(BeMgSmGdLu)B6,Single,--,21.41516718,10.88416871,4.1004,0.370053199,22.18224847
(BeMgSmTbDy)B6,Single,--,20.34909431,12.79795964,4.1032,0.243907116,22.34402842
(BeMgSmTbHo)B6,Single,--,20.14222518,12.72974326,4.1024,0.262356163,22.22139098
(BeMgSmTbEr)B6,Single,--,19.93838801,12.66929242,4.1018,0.278993993,22.23565368
(BeMgSmTbTm)B6,Single,--,19.76741923,12.61664327,4.1004,0.324862468,22.19781845
(BeMgSmTbYb)B6,Single,--,19.61982763,14.19408327,4.1092,0.293806839,24.08146921
(BeMgSmTbLu)B6,Single,--,21.87299386,12.53482837,4.0992,0.369775475,22.16483491
(BeMgSmDyHo)B6,Single,--,20.14222518,10.94364261,4.102,0.267940159,22.1348848
(BeMgSmDyEr)B6,Single,--,19.93838801,10.85533625,4.1014,0.283753577,22.1494492
(BeMgSmDyTm)B6,Single,--,19.76741923,10.77556323,4.1,0.327955831,22.11080945
(BeMgSmDyYb)B6,Single,--,19.61982763,12.79795964,4.1088,0.304137448,23.93060271
(BeMgSmDyLu)B6,Single,--,21.87299386,10.64202608,4.0988,0.37173801,22.07711331
(BeMgSmHoEr)B6,Single,--,19.72516551,10.75371052,4.1006,0.296917159,22.02080715
(BeMgSmHoTm)B6,Single,--,19.55133027,10.67151693,4.0992,0.337463241,21.98091781
(BeMgSmHoYb)B6,Single,--,19.4011381,12.72974326,4.108,0.327317163,23.70030293
(BeMgSmHoLu)B6,Single,--,21.68516455,10.53324477,4.098,0.378665978,21.94611466
(BeMgSmErTm)B6,Single,--,19.33788299,10.57591221,4.0986,0.347317809,21.99604376
(BeMgSmErYb)B6,Single,--,19.18496893,12.66929242,4.1074,0.346573689,23.72746098
(BeMgSmErLu)B6,Single,--,21.50099133,10.43288941,4.0974,0.386381948,21.96137239
(BeMgSmTmYb)B6,Single,--,19.00305501,12.61664327,4.106,0.396314576,23.65518632
(BeMgSmTmLu)B6,Single,--,21.34730158,10.34111887,4.096,0.41201217,21.92088366
(BeMgSmYbLu)B6,Single,--,21.21528487,12.53482837,4.1048,0.442928013,23.591556
(BeMgEuGdTb)B6,Single,--,19.75571474,12.64259864,4.1118,0.532252415,24.23741064
(BeMgEuGdDy)B6,Single,--,19.75571474,10.84588107,4.1114,0.539194582,24.0988135
(BeMgEuGdHo)B6,Single,--,19.53973466,10.74610288,4.1106,0.55487691,23.8877925
(BeMgEuGdEr)B6,Single,--,19.32641411,10.65481867,4.11,0.568114798,23.91264119
(BeMgEuGdYb)B6,Single,--,18.99183337,12.64259864,4.1174,0.508664063,22.17184944
(BeMgEuGdLu)B6,Single,--,21.33518187,10.43319057,4.1074,0.637966025,23.78839279
(BeMgEuTbDy)B6,Single,--,20.26457405,12.47066871,4.1102,0.553392755,24.07093144
(BeMgEuTbLu)B6,Single,--,21.79533844,12.17819342,4.1062,0.645691706,23.75933476
(BeMgEuDyHo)B6,Single,--,20.05660592,10.50540452,4.109,0.573234189,23.71332348
(BeMgEuDyEr)B6,Single,--,19.85163338,10.40879047,4.1084,0.585101323,23.73875497
(BeMgEuDyTm)B6,Single,--,19.67966679,10.3208817,4.107,0.617324099,23.67109224
(BeMgEuDyYb)B6,Single,--,19.53117583,12.47066871,4.1158,0.540543673,21.84037193
(BeMgEuDyLu)B6,Single,--,21.79533844,10.17171047,4.1058,0.649418705,23.61156824
(BeMgEuHoEr)B6,Single,--,19.63724969,10.29827295,4.1076,0.597244803,23.51722834
(BeMgEuHoTm)B6,Single,--,19.46238834,10.20772503,4.1062,0.627808223,23.44752391
(BeMgEuHoLu)B6,Single,--,21.60658895,10.05339539,4.105,0.658545987,23.38618508
(BeMgEuErLu)B6,Single,--,21.4214664,9.943644871,4.1044,0.666811109,23.41275119
(BeMgEuTmLu)B6,Single,--,21.26694324,9.842655618,4.103,0.690561187,23.3420593
(BeMgGdTbDy)B6,Single,--,18.93981816,12.47066871,4.1,0.154257447,22.67462274
(BeMgGdTbHo)B6,Single,--,18.71184218,12.39636226,4.0992,0.17346203,22.56264581
(BeMgGdTbEr)B6,Single,--,18.48607099,12.3299174,4.0986,0.191866523,22.57564032
(BeMgGdTbTm)B6,Single,--,18.29571354,12.2713851,4.0972,0.243286846,22.54118672
(BeMgGdTbYb)B6,Single,--,18.13055232,13.9419899,4.106,0.271201382,24.6972107
(BeMgGdTbLu)B6,Single,--,20.59302607,12.17819342,4.096,0.29296875,22.51119818
(BeMgGdDyHo)B6,Single,--,18.71184218,10.50540452,4.0988,0.177548603,22.48330772
(BeMgGdDyEr)B6,Single,--,18.48607099,10.40879047,4.0982,0.194841294,22.49658223
(BeMgGdDyTm)B6,Single,--,18.29571354,10.3208817,4.0968,0.244288147,22.46138207
(BeMgGdDyYb)B6,Single,--,18.13055232,12.47066871,4.1056,0.279670696,24.55819598
(BeMgGdDyLu)B6,Single,--,20.59302607,10.17171047,4.0956,0.292834541,22.43073248
(BeMgGdHoEr)B6,Single,--,18.25048541,10.29827295,4.0974,0.206282488,22.37903279
(BeMgGdHoTm)B6,Single,--,18.05668459,10.20772503,4.096,0.250883449,22.34267416
(BeMgGdHoYb)B6,Single,--,17.88839487,12.39636226,4.1048,0.299718505,24.34646409
(BeMgGdHoLu)B6,Single,--,20.38762314,10.05339539,4.0948,0.296453862,22.31099862
(BeMgGdErTm)B6,Single,--,17.81936685,10.10315177,4.0954,0.259609002,22.35646927
(BeMgGdErYb)B6,Single,--,17.64779518,12.3299174,4.1042,0.317085882,24.37140152
(BeMgGdErLu)B6,Single,--,20.18521401,9.943644871,4.0942,0.302473266,22.3249158
(BeMgGdTmYb)B6,Single,--,17.44425145,12.2713851,4.1028,0.363616188,24.30505538
(BeMgGdTmLu)B6,Single,--,20.01542243,9.842655618,4.0928,0.326491264,22.28800195
(BeMgGdYbLu)B6,Single,--,19.86882495,12.17819342,4.1016,0.408433618,24.24669514
(BeMgTbDyHo)B6,Single,--,19.25793931,12.21211224,4.0976,0.170203004,22.4671589
(BeMgTbDyEr)B6,Single,--,19.04137757,12.14162596,4.097,0.185886578,22.48048913
(BeMgTbDyTm)B6,Single,--,18.8591902,12.07910151,4.0956,0.232969244,22.4451404
(BeMgTbDyYb)B6,Single,--,18.70145705,13.81043602,4.1044,0.292206692,24.53023858
(BeMgTbDyLu)B6,Single,--,21.07685505,11.97811238,4.0944,0.280435719,22.41435926
(BeMgTbHoEr)B6,Single,--,18.81516258,12.05918542,4.0962,0.194936427,22.3624605
(BeMgTbHoTm)B6,Single,--,18.62978149,11.99465674,4.0948,0.237476717,22.32594945
(BeMgTbHoYb)B6,Single,--,18.46914905,13.75572385,4.1036,0.309628232,24.31771713
(BeMgTbHoLu)B6,Single,--,20.87878127,11.88972857,4.0936,0.282187396,22.29413893
(BeMgTbErTm)B6,Single,--,18.40251117,11.91813147,4.0942,0.2449309,22.33980201
(BeMgTbErYb)B6,Single,--,18.23884079,13.70841368,4.103,0.325168512,24.34274893
(BeMgTbErLu)B6,Single,--,20.68400512,11.80924885,4.093,0.287010509,22.30811398
(BeMgTbTmYb)B6,Single,--,18.04444184,13.66851083,4.1016,0.368011747,24.27615088
(BeMgTbTmLu)B6,Single,--,20.52097738,11.73675761,4.0916,0.308993658,22.27104584
(BeMgTbYbLu)B6,Single,--,20.38052496,13.61089161,4.1004,0.410296378,24.21756679
(BeMgDyHoEr)B6,Single,--,18.81516258,10.03412464,4.0958,0.194955464,22.27905319
(BeMgDyHoTm)B6,Single,--,18.62978149,9.937861838,4.0944,0.236089214,22.24176061
(BeMgDyHoYb)B6,Single,--,18.46914905,12.21211224,4.1032,0.315284883,24.17153636
